word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos
soldat,NOUN,A2,beacco,124.9621,88.1551,12.3576,124.9621,137.1724,3.0277,41.8407,0.0,88.1551,17.7026,104.8803,114.2636,4.5679,48.0037,0.0,85.7998,A2,word_pos,soldat,N,soldat,NOM
étonner,VERB,A2,beacco,114.0363,93.6094,16.7677,114.0363,105.1085,107.8729,84.9003,9.6228,93.6094,13.8601,91.3119,111.9885,164.2686,41.1274,19.328,94.8579,A2,word_pos,étonner,V,étonner,VER
lourd,ADJ,A2,beacco,113.567,78.0048,27.1487,113.567,52.5482,121.3423,52.2481,6.4938,78.0048,22.4977,108.4172,60.0017,70.0652,40.0479,12.833,70.3614,A2,word_pos,lourd,A,lourd,ADJ
mener,VERB,A2,beacco,112.5783,127.453,18.224,112.5783,118.8078,138.614,197.4553,203.1582,127.453,16.7207,110.1014,133.5161,151.3773,216.7237,259.353,139.0779,A2,word_pos,mener,V,mener,VER
sentiment,NOUN,A2,beacco,111.068,125.5631,18.9706,111.068,149.4663,57.2535,264.436,57.7365,125.5631,21.9058,87.8458,132.9577,74.0587,213.9588,77.312,113.4361,A2,word_pos,sentiment,N,sentiment,NOM
emploi,NOUN,A2,beacco,109.1055,144.809,12.0129,109.1055,137.7051,154.5452,191.3705,435.0225,144.809,7.7628,105.4476,118.9633,165.645,240.6946,522.4301,142.3393,A2,word_pos,emploi,N,emploi,NOM
peau,NOUN,A2,beacco,109.0426,79.118,13.0502,109.0426,88.1685,58.7717,89.3055,19.2455,79.118,16.2983,149.0854,73.1323,48.1922,105.0785,38.656,85.4304,A2,word_pos,peau,N,peau,NOM
chaîne,NOUN,A2,beacco,107.9357,46.6074,0.4068,107.9357,14.2502,10.5935,53.1141,38.491,46.6074,10.9462,130.5479,15.5893,16.5169,170.8307,212.6079,78.0093,A2,word_pos,chaîne,N,chaîne,NOM
doigt,NOUN,A2,beacco,102.9422,88.1386,13.9061,102.9422,75.7026,86.8016,129.0659,67.3593,88.1386,15.2427,76.7857,53.4127,111.2032,96.005,38.656,73.9851,A2,word_pos,doigt,N,doigt,NOM
cependant,ADV,A2,beacco,101.6163,157.3082,21.362,101.6163,197.1028,157.7451,250.175,233.7311,157.3082,19.4557,71.8986,195.0816,146.8159,308.2068,240.7752,150.1748,A2,word_pos,cependant,ADV,cependant,ADV
agir,VERB,A2,beacco,97.1279,255.4475,13.2716,97.1279,234.2017,423.1607,612.1329,746.0158,255.4475,16.0969,93.3901,261.5859,256.3401,664.205,665.1382,241.9016,A2,word_pos,agir,V,agir,VER
enlever,VERB,A2,beacco,96.4915,54.6178,9.3477,96.4915,58.3464,47.2205,4.8126,0.0,54.6178,11.1667,80.5898,83.8504,50.213,10.3269,0.0,63.4163,A2,word_pos,enlever,V,enlever,VER
enquête,NOUN,A2,beacco,94.8573,125.6425,38.8551,94.8573,81.1219,377.5602,47.0849,86.9525,125.6425,20.8465,93.0869,72.0307,323.1639,74.0582,95.2552,114.0333,A2,word_pos,enquête,N,enquête,NOM
moquer,VERB,A2,beacco,92.7713,59.4747,24.2824,92.7713,69.5525,26.6658,21.0617,0.0,59.4747,11.5165,105.993,72.1312,40.1674,19.861,0.0,63.9626,A2,word_pos,moquer,V,moquer,VER
larme,NOUN,A2,beacco,92.5267,48.932,9.7561,92.5267,80.7404,0.6707,3.1012,9.6228,48.932,16.2328,98.3485,79.4993,1.7933,6.0005,19.328,53.3061,A2,word_pos,larme,N,larme,NOM
haut,ADJ,A2,beacco,89.47,136.7517,9.587,89.47,155.0615,136.3255,292.5596,108.6082,136.7517,16.3304,98.7328,176.1257,106.2101,266.6305,154.9424,138.063,A2,word_pos,haut,A,haut,ADJ
voleur,NOUN,A2,beacco,87.5644,57.8198,29.3146,87.5644,21.5889,82.679,42.6446,0.0,57.8198,15.9294,88.1128,9.7427,70.4458,20.024,0.0,45.2026,A2,word_pos,voleur,N,voleur,NOM
point,NOUN,A2,beacco,87.5098,193.4459,24.8372,87.5098,230.1349,153.4653,565.302,464.2624,193.4459,22.1598,150.6857,259.8982,168.9186,531.4424,534.1792,216.313,A2,word_pos,point,N,point,NOM
ramener,VERB,A2,beacco,86.2337,49.2602,10.2374,86.2337,30.0375,40.408,62.338,44.2742,49.2602,11.7891,94.0726,35.9641,42.8538,76.6769,78.971,54.1661,A2,word_pos,ramener,V,ramener,VER
montre,NOUN,A2,beacco,86.1839,39.2204,48.5566,86.1839,18.1085,9.3027,22.2727,0.0,39.2204,11.0934,70.7414,26.4066,1.8983,8.2781,0.0,27.2713,A2,word_pos,montre,N,montre,NOM
déclarer,VERB,A2,beacco,86.1797,144.7479,10.9583,86.1797,166.5758,275.3826,238.9637,142.6669,144.7479,17.1015,52.1658,149.9762,239.9392,213.6251,201.2195,125.4513,A2,word_pos,déclarer,V,déclarer,VER
bouche,NOUN,A2,beacco,85.6467,57.5464,13.6662,85.6467,56.258,54.0169,45.6223,9.6228,57.5464,22.3676,107.3324,61.069,67.873,26.3397,50.4231,68.3317,A2,word_pos,bouche,N,bouche,NOM
valeur,NOUN,A2,beacco,85.2125,137.5812,10.2099,85.2125,89.5588,286.2108,264.9129,204.8999,137.5812,16.8811,58.8885,108.6783,209.3337,241.1736,238.4824,122.7265,A2,word_pos,valeur,N,valeur,NOM
presse,NOUN,A2,beacco,84.9444,97.8417,13.9571,84.9444,137.4033,66.959,25.386,301.7531,97.8417,17.0965,91.8266,112.3711,87.9162,38.8097,250.9018,96.0544,A2,word_pos,presse,N,presse,NOM
garde,NOUN,A2,beacco,84.2122,136.0586,33.3493,84.2122,152.1572,113.3352,120.2377,369.8326,136.0586,16.8768,86.8716,140.8823,63.4707,90.633,270.5437,109.9372,A2,word_pos,garde,N,garde,NOM
lui-même,PRON,A2,beacco,80.9964,75.7226,,,,,,,,16.7422,80.9964,69.4327,80.4233,135.2963,19.328,75.7226,A2,beacco_only,,,lui-même,PRO
remplir,VERB,A2,beacco,80.0085,54.0466,15.9955,80.0085,46.1109,36.7557,86.9786,6.4938,54.0466,16.4954,90.6637,87.2304,64.3934,96.4588,56.7717,81.3411,A2,word_pos,remplir,V,remplir,VER
suffire,VERB,A2,beacco,79.6306,110.2799,16.6672,79.6306,158.3327,47.5791,158.3025,233.2122,110.2799,16.0628,78.4548,138.6127,64.774,182.8888,154.9424,109.8432,A2,word_pos,suffire,V,suffire,VER
épée,NOUN,A2,beacco,78.8339,36.7646,15.4288,78.8339,31.686,0.0,0.0,0.0,36.7646,10.8493,112.8258,33.23,0.0,0.0,0.0,43.9661,A2,word_pos,épée,N,épée,NOM
logement,NOUN,A2,beacco,78.1563,80.6875,4.8481,78.1563,194.7072,11.9113,31.3338,9.6228,80.6875,8.1485,53.7885,134.0846,9.8252,40.0479,19.328,57.465,A2,word_pos,logement,N,logement,NOM
autant,ADV,A2,beacco,77.9353,120.6488,15.0157,77.9353,126.2455,92.5812,352.5322,57.0668,120.6488,12.2298,83.8673,180.4157,76.55,396.0511,250.9018,143.586,A2,word_pos,autant,ADV,autant,ADV
seul,NOUN,A2,beacco,77.6159,85.9448,,,,,,,,13.1326,77.6159,104.3418,119.3345,129.165,19.328,85.9448,A2,beacco_only,,,seul,NOM
conversation,NOUN,A2,beacco,76.3909,43.7866,15.5753,76.3909,37.1313,32.5809,22.8111,19.2455,43.7866,16.4954,75.8245,53.3753,27.2478,26.3397,19.328,50.3163,A2,word_pos,conversation,N,conversation,NOM
suivant,ADJ,A2,beacco,74.3441,78.5885,40.8997,74.3441,99.556,44.9981,99.5816,25.9752,78.5885,15.7764,66.6444,124.2709,15.2047,54.0583,38.4989,69.337,A2,word_pos,suivant,A,suivant,ADJ
obliger,VERB,A2,beacco,72.5044,100.1552,11.5628,72.5044,88.5489,161.9546,133.1978,165.2557,100.1552,9.6008,67.9099,111.2874,151.804,172.2793,183.2011,107.872,A2,word_pos,obliger,V,obliger,VER
vérifier,VERB,A2,beacco,72.3983,42.6507,24.2021,72.3983,5.581,92.022,24.8092,9.6228,42.6507,24.6552,58.6415,13.5534,60.749,24.0018,19.328,38.0448,A2,word_pos,vérifier,V,vérifier,VER
douche,NOUN,A2,beacco,69.8449,18.5637,5.3282,69.8449,0.0,10.597,3.2084,0.0,18.5637,16.0636,37.7114,0.0,2.2839,6.8846,0.0,13.9874,A2,word_pos,douche,N,douche,NOM
lancer,VERB,A2,beacco,69.2141,136.4343,10.6245,69.2141,229.6149,130.2456,181.2382,194.412,136.4343,21.3709,70.0759,199.2527,134.0967,244.605,155.0469,140.7888,A2,word_pos,lancer,V,lancer,VER
équipe,NOUN,A2,beacco,68.2264,91.2385,24.2115,68.2264,76.7609,42.0876,303.9389,10.2933,91.2385,15.8157,67.9748,83.9599,38.4178,262.9953,4.0185,86.5892,A2,word_pos,équipe,N,équipe,NOM
auteur,NOUN,A2,beacco,66.7409,126.1713,22.3551,66.7409,75.1886,125.4512,418.6677,255.3714,126.1713,16.7031,77.4589,80.7238,117.5415,524.3,162.4685,136.2989,A2,word_pos,auteur,N,auteur,NOM
force,NOUN,A2,beacco,66.0973,91.3194,3.829,66.0973,96.0151,80.304,194.0786,234.1151,91.3194,16.6752,63.7692,125.7498,121.9192,202.5453,145.006,109.5438,A2,word_pos,force,N,force,NOM
abandonner,VERB,A2,beacco,62.3063,78.1439,35.4585,62.3063,104.8393,79.8074,73.6009,28.5334,78.1439,20.6833,63.4051,140.6614,47.0027,66.9321,56.7717,77.8163,A2,word_pos,abandonner,V,abandonner,VER
développement,NOUN,A2,beacco,62.2162,128.9789,7.2725,62.2162,122.068,76.2533,321.8469,475.7817,128.9789,10.9577,67.6112,134.0806,76.8779,379.0739,406.4891,141.3976,A2,word_pos,développement,N,développement,NOM
tel,PRON,A2,beacco,61.7912,223.0035,,,,,,,,18.99,61.7912,274.4638,288.9172,472.2618,411.0766,223.0035,A2,beacco_only,,,tel,PRO
léger,ADJ,A2,beacco,60.9173,31.6963,3.9018,60.9173,10.3653,50.9466,15.5058,9.6228,31.6963,7.7548,59.7729,18.3963,32.2612,12.0009,19.328,33.5215,A2,word_pos,léger,A,léger,ADJ
parole,NOUN,A2,beacco,60.277,50.5172,13.4703,60.277,67.3957,25.7596,50.0736,0.0,50.5172,15.0497,188.1477,122.1348,45.7178,72.5363,0.0,99.0126,A2,word_pos,parole,N,parole,NOM
sujet,NOUN,A2,beacco,59.9596,101.2941,12.103,59.9596,83.1851,79.1411,265.7322,279.7775,101.2941,16.0449,82.2717,107.9177,74.412,270.2917,423.9224,114.4604,A2,word_pos,sujet,N,sujet,NOM
elle - même,PRON,A2,crf_first_attested,59.5802,30.7128,0.0,59.5802,10.3587,21.5083,28.7068,56.9312,30.7128,,,,,,,,,crf_only,elle - même,PRO,,
président,NOUN,A2,beacco,59.5479,141.2064,14.2286,59.5479,181.4841,106.8127,193.077,174.5447,141.2064,16.871,54.4011,115.7398,108.1124,190.2392,192.6297,111.4834,A2,word_pos,président,N,président,NOM
scène,NOUN,A2,beacco,59.3784,107.706,8.0435,59.3784,160.5927,120.3567,62.3714,147.42,107.706,11.7515,79.1779,153.8776,92.781,81.5907,86.9662,104.8298,A2,word_pos,scène,N,scène,NOM
chaise,NOUN,A2,beacco,59.3578,41.372,9.3645,59.3578,25.8964,112.2325,1.6042,0.0,41.372,10.6132,63.6968,41.0361,124.4907,3.4423,0.0,55.7815,A2,word_pos,chaise,N,chaise,NOM
baguette,NOUN,A2,beacco,58.8554,13.5381,3.9274,58.8554,0.231,0.5755,0.0,0.0,13.5381,17.0052,57.4922,0.2331,0.911,0.0,0.0,16.2029,A2,word_pos,baguette,N,baguette,NOM
social,ADJ,A2,beacco,57.1168,235.0871,13.5451,57.1168,323.1082,132.6673,493.7932,1079.4612,235.0871,15.851,48.7637,283.296,136.3797,431.809,995.582,208.6548,A2,word_pos,social,A,social,ADJ
parisien,ADJ,A2,beacco,57.0901,97.3334,17.9463,57.0901,90.6624,241.8326,47.0879,101.4607,97.3334,11.8722,67.1205,68.6149,192.4348,94.8864,111.7223,90.186,A2,word_pos,parisien,A,parisien,ADJ
réalisateur,NOUN,A2,beacco,56.2258,29.6991,28.4436,56.2258,5.9644,16.5043,6.4168,0.0,29.6991,18.4998,70.2645,9.5167,8.9868,13.7692,0.0,31.5538,A2,word_pos,réalisateur,N,réalisateur,NOM
transport,NOUN,A2,beacco,55.1102,61.1523,4.7609,55.1102,69.5739,73.5293,102.6043,0.0,61.1523,9.7195,64.6796,68.0123,67.6011,121.9662,0.0,66.3465,A2,word_pos,transport,N,transport,NOM
parmi,PREP,A2,beacco,54.506,138.2455,11.6843,54.506,218.3678,154.403,158.3025,341.9489,138.2455,12.2835,54.1588,178.2306,115.7635,217.4359,393.9751,129.9396,A2,word_pos,parmi,PREP,parmi,PRP
économique,ADJ,A2,beacco,53.5602,96.9468,18.0222,53.5602,98.4708,65.9083,155.7652,232.0024,96.9468,15.5256,51.6812,112.9191,66.9849,139.8048,252.259,97.4119,A2,word_pos,économique,A,économique,ADJ
entraîner,VERB,A2,beacco,53.4692,83.6626,14.1488,53.4692,73.7067,41.5669,256.8054,113.8624,83.6626,17.1264,63.0568,83.5639,32.5903,265.4205,113.6757,85.8693,A2,word_pos,entraîner,V,entraîner,VER
échange,NOUN,A2,beacco,53.3397,83.1486,6.8747,53.3397,72.4505,70.4938,178.8748,170.7936,83.1486,9.8818,56.7883,70.7303,70.6284,206.2046,86.9662,80.0569,A2,word_pos,échange,N,échange,NOM
présent,ADJ,A2,beacco,51.9635,77.1423,21.6264,51.9635,76.3069,49.7113,94.0712,292.0387,77.1423,16.4654,39.3694,129.4337,45.2508,212.0723,363.772,105.7313,A2,word_pos,présent,A,présent,ADJ
universitaire,ADJ,A2,beacco,50.3999,48.0856,9.2318,50.3999,29.1009,3.0277,129.4611,64.3237,48.0856,15.8474,44.2078,28.3215,1.2705,102.4937,19.328,38.7508,A2,word_pos,universitaire,A,universitaire,ADJ
escalier,NOUN,A2,beacco,50.2087,79.3834,24.1416,50.2087,102.6019,138.1211,20.7298,0.0,79.3834,9.7278,67.0847,69.0353,101.4964,31.3528,0.0,67.7005,A2,word_pos,escalier,N,escalier,NOM
exprimer,VERB,A2,beacco,49.7796,49.1461,13.1183,49.7796,44.6485,45.7276,67.5749,43.6102,49.1461,7.9597,47.3126,39.3077,33.4292,92.388,86.9662,46.061,A2,word_pos,exprimer,V,exprimer,VER
prisonnier,NOUN,A2,beacco,49.6469,24.8833,5.5768,49.6469,22.1769,2.6828,6.2023,0.0,24.8833,21.4829,115.394,68.4326,23.7755,31.3528,0.0,69.0505,A2,word_pos,prisonnier,N,prisonnier,NOM
malade,NOUN,A2,beacco,49.5038,50.1246,17.4791,49.5038,16.8817,79.7192,80.7841,0.0,50.1246,22.4601,14.6478,11.836,36.4628,81.2641,0.0,30.9711,A2,word_pos,malade,N,malade,NOM
sauter,VERB,A2,beacco,49.4497,67.6035,43.4296,49.4497,108.18,59.6017,30.8006,0.0,67.6035,12.0362,59.2974,113.1839,42.6338,20.6179,0.0,61.6193,A2,word_pos,sauter,V,sauter,VER
conseiller,VERB,A2,beacco,49.1866,37.2718,5.613,49.1866,50.7208,26.5813,12.7628,28.8683,37.2718,7.804,66.5518,66.6708,40.7295,65.168,19.328,51.5662,A2,word_pos,conseiller,V,conseiller,VER
naturel,ADJ,A2,beacco,48.725,99.5152,38.0865,48.725,136.1435,22.8794,197.2273,240.7985,99.5152,16.0871,52.0116,130.2364,23.1002,230.3891,250.9018,97.5218,A2,word_pos,naturel,A,naturel,ADJ
retraite,NOUN,A2,beacco,48.6763,75.3465,9.2871,48.6763,89.2079,21.7895,201.6943,69.3619,75.3465,16.279,34.1143,88.137,14.1801,181.032,86.9662,67.375,A2,word_pos,retraite,N,retraite,NOM
développer,VERB,A2,beacco,48.6009,115.2028,7.2144,48.6009,171.7908,132.0149,215.6518,81.2491,115.2028,11.7812,58.2414,151.8022,109.1966,250.4639,185.5908,116.9959,A2,word_pos,développer,V,développer,VER
adapter,VERB,A2,beacco,48.4173,47.8005,21.3029,48.4173,36.4992,56.9813,51.07,12.9876,47.8005,16.8508,44.2811,28.6251,36.7047,104.5381,111.7223,48.1902,A2,word_pos,adapter,V,adapter,VER
voyageur,NOUN,A2,beacco,47.838,45.6104,5.1999,47.838,68.3724,25.7774,30.3551,0.0,45.6104,7.749,54.424,64.1826,24.9792,31.5653,0.0,46.0144,A2,word_pos,voyageur,N,voyageur,NOM
déposer,VERB,A2,beacco,47.5409,44.1548,8.0861,47.5409,64.661,16.4793,25.3674,4.1173,44.1548,15.8815,39.144,43.2538,11.804,31.3528,8.037,38.4486,A2,word_pos,déposer,V,déposer,VER
exclamer,VERB,A2,beacco,47.1705,48.3533,23.5793,47.1705,58.4251,5.781,20.4505,0.0,48.3533,14.0279,36.5,38.1403,3.9054,4.139,0.0,34.1582,A2,word_pos,exclamer,V,exclamer,VER
particulièrement,ADV,A2,beacco,47.0418,84.3464,8.0435,47.0418,69.562,69.5677,239.916,208.5946,84.3464,11.7515,45.8746,71.4921,90.037,237.3989,183.2011,86.6263,A2,word_pos,particulièrement,ADV,particulièrement,ADV
condition,NOUN,A2,beacco,46.1101,94.8905,6.9807,46.1101,94.5488,62.0993,226.3966,326.5329,94.8905,7.7151,43.0668,126.312,75.537,289.0641,202.2974,105.0072,A2,word_pos,condition,N,condition,NOM
louer,VERB,A2,beacco,45.8054,34.8102,28.0368,45.8054,24.6437,12.2704,37.1262,0.0,34.8102,20.7759,55.297,34.462,9.013,74.0915,0.0,43.6195,A2,word_pos,louer,V,louer,VER
chapeau,NOUN,A2,beacco,45.5979,52.6275,17.362,45.5979,61.3234,79.6873,0.0,0.0,52.6275,17.7014,37.4317,59.4923,100.7894,0.0,0.0,55.0706,A2,word_pos,chapeau,N,chapeau,NOM
bêtise,NOUN,A2,beacco,45.405,19.9524,11.3503,45.405,5.4444,0.0,41.7735,0.0,19.9524,16.4346,46.5209,4.6037,0.0,49.5147,0.0,21.175,A2,word_pos,bêtise,N,bêtise,NOM
galerie,NOUN,A2,beacco,45.1896,56.2403,8.1176,45.1896,54.2289,84.6841,3.1012,0.0,56.2403,7.9875,33.4103,65.8883,55.9028,6.0005,0.0,51.8422,A2,word_pos,galerie,N,galerie,NOM
spectateur,NOUN,A2,beacco,45.0681,35.7086,6.0363,45.0681,43.2928,9.0467,45.7939,0.0,35.7086,11.8758,48.0919,45.2006,8.7861,49.5147,0.0,40.6041,A2,word_pos,spectateur,N,spectateur,NOM
moitié,NOUN,A2,beacco,44.8824,98.8304,5.3854,44.8824,185.4217,135.8046,58.6409,136.7505,98.8304,10.9419,61.6509,187.0338,141.0992,83.9813,208.1843,113.2604,A2,word_pos,moitié,N,moitié,NOM
casser,VERB,A2,beacco,44.6982,34.2525,15.6432,44.6982,34.913,23.6235,19.8484,0.0,34.2525,22.3784,68.2977,51.2004,17.7887,40.1357,0.0,47.1023,A2,word_pos,casser,V,casser,VER
placer,VERB,A2,beacco,44.6021,80.9442,16.3116,44.6021,54.3121,85.7735,257.2812,116.5635,80.9442,18.5327,44.8194,67.3054,117.8862,200.7962,173.9324,86.1642,A2,word_pos,placer,V,placer,VER
allonger,VERB,A2,beacco,43.9467,27.2533,18.3297,43.9467,11.4131,9.4864,29.5463,19.2455,27.2533,16.7026,30.1331,9.3517,14.0086,26.3397,19.328,22.8849,A2,word_pos,allonger,V,allonger,VER
sang,NOUN,A2,beacco,43.918,82.37,7.9722,43.918,78.8291,173.9908,111.9953,64.3237,82.37,10.7312,39.5062,95.8788,165.3589,78.6751,111.7223,86.2135,A2,word_pos,sang,N,sang,NOM
violent,ADJ,A2,beacco,43.0328,28.0571,5.0827,43.0328,16.0897,3.0277,73.6009,12.9876,28.0571,16.6752,25.6894,18.5527,2.2839,54.0583,12.833,24.1854,A2,word_pos,violent,A,violent,ADJ
remporter,VERB,A2,beacco,42.7816,21.8106,7.7501,42.7816,16.362,3.0277,3.1012,0.0,21.8106,7.7362,21.3218,6.4559,2.2839,6.0005,0.0,12.3029,A2,word_pos,remporter,V,remporter,VER
inquiet,ADJ,A2,beacco,42.779,69.5107,17.462,42.779,130.7911,92.245,0.0,0.0,69.5107,11.7687,54.6059,157.0426,129.8505,0.0,0.0,86.0433,A2,word_pos,inquiet,A,inquiet,ADJ
territoire,NOUN,A2,beacco,42.6392,62.7514,3.8758,42.6392,72.7149,1.5139,140.0965,221.3233,62.7514,16.8613,44.222,54.5325,2.2839,161.8481,96.64,56.8706,A2,word_pos,territoire,N,territoire,NOM
celui-ci,PRON,A2,crf_first_attested,42.5513,47.4401,0.0,42.5513,57.4881,73.3521,55.9489,9.6228,47.4401,,,,,,,,,crf_only,celui-ci,PRO,,
enfermer,VERB,A2,beacco,41.8504,37.1306,15.8459,41.8504,29.8013,28.7449,52.1857,9.6228,37.1306,18.1866,52.5858,27.0766,43.6735,39.7963,19.328,42.9072,A2,word_pos,enfermer,V,enfermer,VER
signe,NOUN,A2,beacco,41.6856,87.8344,16.6835,41.6856,143.2846,47.2432,144.8383,115.0793,87.8344,17.8673,45.0872,159.0972,37.6072,58.4378,138.6137,83.281,A2,word_pos,signe,N,signe,NOM
personnel,ADJ,A2,beacco,41.48,66.4335,5.5892,41.48,65.7691,30.5721,158.4452,201.6639,66.4335,22.3032,41.353,74.7161,42.2083,271.6162,138.6137,82.4638,A2,word_pos,personnel,A,personnel,ADJ
capable,ADJ,A2,beacco,41.4364,52.2702,8.045,41.4364,27.4661,38.108,134.3066,146.3752,52.2702,10.2697,22.0204,25.6569,50.1502,158.8222,113.6757,47.1139,A2,word_pos,capable,A,capable,ADJ
album,NOUN,A2,beacco,40.8143,29.9874,16.9839,40.8143,7.9304,10.5935,0.0,0.0,29.9874,23.6523,52.3082,7.4403,10.1643,0.0,0.0,33.0537,A2,word_pos,album,N,album,NOM
contact,NOUN,A2,beacco,40.6088,73.2805,2.6483,40.6088,77.8578,127.1283,58.9219,112.7422,73.2805,11.9659,34.0904,83.1882,95.7663,54.0042,143.7667,72.3201,A2,word_pos,contact,N,contact,NOM
lequel,PRON,A2,beacco,40.182,196.0834,17.4836,40.182,259.1339,338.4924,394.6135,304.0605,196.0834,21.058,43.7919,288.6214,349.4609,488.34,318.2058,221.2217,A2,word_pos,lequel,PRO,lequel,PRO
humour,NOUN,A2,beacco,39.8249,34.5919,16.1671,39.8249,43.4485,13.504,9.3035,0.0,34.5919,16.4402,27.605,31.281,14.4101,6.0005,0.0,26.6619,A2,word_pos,humour,N,humour,NOM
queue,NOUN,A2,beacco,39.545,19.0682,21.027,39.545,5.1657,0.5285,29.7295,0.0,19.0682,20.5561,41.8783,7.0591,0.8102,41.1274,0.0,21.7042,A2,word_pos,queue,N,queue,NOM
fonctionner,VERB,A2,beacco,39.5145,46.9184,8.3763,39.5145,45.4855,16.3014,72.9017,115.0793,46.9184,13.2718,21.7375,37.0132,23.1002,40.0479,162.4685,40.151,A2,word_pos,fonctionner,V,fonctionner,VER
actuellement,ADV,A2,beacco,39.0157,61.3161,21.6802,39.0157,70.5595,8.2709,173.1079,64.3237,61.3161,24.1735,38.6192,58.7752,8.3751,175.0335,77.4712,58.758,A2,word_pos,actuellement,ADV,actuellement,ADV
